Date,Time,Sea-Level Adjusted Pressure(mb),Sea-Level Adjusted Pressure(inHg),Absolute Pressure(mb),Absolute Pressure(inHg),Temperature(°C),Temperature(°F),Relative Humidity(%),DewPoint(°C),DewPoint(°F),Partial Pressure(atmospheres),Number Density(molecules/cm³),Mass Density(grams/cm³),Wind Speed(m/s),Wind Direction(° from true north)
08/01/2009,02:20,1023,30.21,852,25.16,19.5,67.2,41,6.2,43.1,0.0092373772536153,2.3161745996038E+17,7.6921955024372,0.32,175.7,||||,
08/01/2009,02:25,1023,30.21,852,25.16,19.5,67.2,40,5.9,42.6,0.0090714229159684,2.2745633055105E+17,7.5540011671178,0.342,204.9,||||,
08/01/2009,02:30,1023,30.21,852,25.16,19.6,67.2,41,6.1,43,0.0092139450517986,2.3102202923306E+17,7.672420786129,0.727,207.9,||||,
08/01/2009,02:35,1023,30.21,852,25.16,19.4,66.9,43,6.7,44,0.0095886432021402,2.405401375074E+17,7.9885245447666,0.185,190.4,||||,
08/01/2009,02:40,1023,30.21,852,25.16,19.2,66.6,46,7.4,45.4,0.010095798428835,2.5343586345737E+17,8.4168016063061,0.399,223.3,||||,
08/01/2009,02:45,1023,30.21,852,25.16,19,66.2,47,7.7,45.9,0.010285144441568,2.5836578684433E+17,8.5805281859473,0.439,192.4,||||,
08/01/2009,02:50,1023,30.21,852,25.16,18.8,65.8,50,8.2,46.8,0.010651987648863,2.6777347166841E+17,8.8929646961505,0.005,100.6,||||,
08/01/2009,02:55,1023,30.21,852,25.16,18.4,65,55,9.3,48.8,0.011499445458854,2.8951351180472E+17,9.6149682920275,1,161,||||,
08/01/2009,03:00,1023,30.21,852,25.16,17.3,63.1,58,8.9,48.1,0.011219304517552,2.8350123805434E+17,9.4152960172775,2.005,166.1,||||,
08/01/2009,03:05,1023,30.21,852,25.16,16.9,62.4,60,9,48.3,0.011301558329649,2.8598343705474E+17,9.4977317714315,1.441,175.4,||||,
08/01/2009,03:10,1023,30.21,852,25.16,16.6,62,60,8.8,47.9,0.011143326133069,2.8220320717544E+17,9.3721874049545,1.122,189,||||,
08/01/2009,03:15,1023,30.21,852,25.16,16.1,61,63,9.1,48.4,0.011348130848934,2.8791643194867E+17,9.561928031212,2.066,181,||||,
08/01/2009,03:20,1023,30.21,852,25.16,15.7,60.2,64,9,48.2,0.011260378382427,2.8610546055921E+17,9.5017842666641,1.306,180,||||,
08/01/2009,03:25,1023,30.21,852,25.16,15.5,59.9,65,9,48.2,0.011257937218948,2.8623171935807E+17,9.5059774193086,0.86,167.8,||||,
08/01/2009,03:30,1023,30.21,852,25.16,15.2,59.3,66,8.9,48.1,0.01122354736616,2.8570378902526E+17,9.4884444434597,1.63,145.4,||||,
08/01/2009,03:35,1023,30.21,852,25.16,14.7,58.4,70,9.3,48.7,0.011481461286243,2.9273625899781E+17,9.7219982260765,1.476,117.4,||||,
08/01/2009,03:40,1023,30.21,852,25.16,14.5,58,69,9,48.2,0.011279635435018,2.8782040491573E+17,9.5587388989633,1.8,124.8,||||,
08/01/2009,03:45,1023,30.21,853,25.19,14.8,58.6,66,8.6,47.4,0.01095222299947,2.7916498382271E+17,9.2712856507722,1.791,130.2,||||,
08/01/2009,03:50,1023,30.21,853,25.19,15,58.9,62,7.7,45.9,0.01035700831298,2.6382841312086E+17,8.7619462417492,1.712,114.7,||||,
08/01/2009,03:55,1023,30.21,853,25.19,15,59,63,8.2,46.7,0.010649700100008,2.7122778749585E+17,9.0076852041656,1.697,129.7,||||,
08/01/2009,04:00,1023,30.21,853,25.19,14.8,58.6,62,7.7,45.9,0.0103419759894,2.6361934361544E+17,8.7550028813069,1.981,126.6,||||,
08/01/2009,04:05,1024,30.24,853,25.19,14.6,58.2,64,8,46.3,0.010509156343292,2.6804839185346E+17,8.9020950087415,1.949,121.5,||||,
08/01/2009,04:10,1024,30.24,853,25.19,14.4,57.9,65,7.9,46.3,0.01049187140987,2.6780297554177E+17,8.8939445426699,1.794,121.5,||||,
08/01/2009,04:15,1024,30.24,853,25.19,14.2,57.6,64,7.6,45.7,0.010275760991367,2.6240544381718E+17,8.714688327429,2.202,134.5,||||,
08/01/2009,04:20,1024,30.24,853,25.19,14.1,57.4,65,7.7,45.8,0.010323026435048,2.6373172904968E+17,8.758735288751,2.422,145.4,||||,
08/01/2009,04:25,1024,30.24,853,25.19,13.9,57.1,65,7.6,45.6,0.010241224389815,2.6179678884169E+17,8.6944744235816,2.54,139.4,||||,
08/01/2009,04:30,1024,30.24,853,25.19,13.8,56.8,66,7.6,45.7,0.010270629282172,2.6269487135846E+17,8.7243004405732,2.106,134.2,||||,
08/01/2009,04:35,1024,30.24,853,25.19,13.7,56.6,67,7.7,45.8,0.010302899364008,2.6363970043742E+17,8.7556789471549,2.096,131.6,||||,
08/01/2009,04:40,1024,30.24,853,25.19,13.5,56.2,67,7.6,45.7,0.010271559583975,2.6302116826021E+17,8.7351370137771,2.491,144.8,||||,
08/01/2009,04:45,1024,30.24,853,25.19,13.4,56,67,7.3,45.2,0.01008382236801,2.5830395694365E+17,8.5784747669864,2.855,139.9,||||,
08/01/2009,04:50,1024,30.24,853,25.19,13.5,56.3,66,7.3,45.1,0.010058765494157,2.575362614164E+17,8.5529790030534,2.646,143.2,||||,
08/01/2009,04:55,1023,30.21,853,25.19,13.5,56.2,67,7.5,45.4,0.010167597122832,2.6034086087955E+17,8.6461219266495,2.8,120.7,||||,
08/01/2009,05:00,1023,30.21,853,25.19,13.2,55.8,68,7.5,45.5,0.010197401491305,2.6134106924049E+17,8.6793396221409,2.461,117,||||,
08/01/2009,05:05,1023,30.21,853,25.19,13.1,55.5,69,7.5,45.6,0.010227043030805,2.6223809316889E+17,8.7091304825916,2.643,113.6,||||,
08/01/2009,05:10,1023,30.21,853,25.19,13.1,55.5,67,7.2,45,0.010011603906557,2.5669594442505E+17,8.5250714239674,2.935,113.5,||||,
08/01/2009,05:15,1023,30.21,853,25.19,13.2,55.8,68,7.5,45.5,0.010193566013653,2.6123365028221E+17,8.6757721552155,2.662,113.7,||||,
08/01/2009,05:20,1023,30.21,853,25.19,12.8,55,71,7.6,45.7,0.010280426307817,2.6389275534229E+17,8.7640830968309,2.605,136.4,||||,
08/01/2009,05:25,1023,30.21,853,25.19,12.4,54.2,71,7.4,45.2,0.010105613864839,2.5975976010253E+17,8.626823119106,2.478,129.1,||||,
08/01/2009,05:30,1023,30.21,853,25.19,12.4,54.3,71,7.4,45.3,0.010139764938491,2.6061021275234E+17,8.6550673112711,2.594,141.5,||||,
08/01/2009,05:35,1023,30.21,852,25.16,12.1,53.7,72,7.3,45.1,0.010046305469307,2.5848876764459E+17,8.5846124737156,2.905,141.8,||||,
08/01/2009,05:40,1023,30.21,852,25.16,12,53.6,72,7.1,44.9,0.0099585077532403,2.5629265407521E+17,8.5116778386317,2.568,125.5,||||,
08/01/2009,05:45,1023,30.21,852,25.16,12.1,53.7,71,7.1,44.7,0.0099153661694068,2.551465701616E+17,8.4736155028859,2.507,132.6,||||,
08/01/2009,05:50,1023,30.21,852,25.16,12.1,53.8,71,7.1,44.7,0.0099062912397708,2.548683676819E+17,8.4643761827433,2.563,147.2,||||,
08/01/2009,05:55,1023,30.21,852,25.16,12.1,53.8,72,7.2,44.9,0.0099759557351279,2.5666069094267E+17,8.5239006284729,2.445,126.6,||||,
08/01/2009,06:00,1023,30.21,852,25.16,12.2,53.9,72,7.2,45,0.01000886624669,2.5746228104658E+17,8.5505220575876,2.434,120.4,||||,
08/01/2009,06:05,1023,30.21,852,25.16,12.1,53.8,72,7.2,45,0.0099956906173716,2.5714138482024E+17,8.5398648450035,2.796,151.1,||||,
08/01/2009,06:10,1023,30.21,852,25.16,12,53.5,72,7.2,44.9,0.0099743643584305,2.5675476376579E+17,8.5270248598975,2.721,148.4,||||,
08/01/2009,06:15,1023,30.21,852,25.16,11.9,53.4,72,7.1,44.7,0.0099146692691563,2.5528080319402E+17,8.478073486012,2.505,137.2,||||,
08/01/2009,06:20,1023,30.21,852,25.16,12,53.6,71,7,44.6,0.0098558886142347,2.5367833077594E+17,8.4248541340286,2.566,130.5,||||,
08/01/2009,06:25,1023,30.21,852,25.16,12.2,53.9,71,7,44.6,0.0098745867240481,2.5398144556595E+17,8.4349208113199,2.339,125.9,||||,
08/01/2009,06:30,1023,30.21,852,25.16,12.3,54.1,70,7,44.5,0.0098357017691825,2.5287494614737E+17,8.3981731073579,2.314,111,||||,
08/01/2009,06:35,1023,30.21,852,25.16,12.4,54.3,70,7.1,44.7,0.0099009378116049,2.5448975080531E+17,8.4518020225925,2.274,123.8,||||,
08/01/2009,06:40,1023,30.21,852,25.16,12.2,54,71,7.2,44.9,0.0099848839584953,2.5678237151333E+17,8.5279417346077,2.258,129.1,||||,
08/01/2009,06:45,1023,30.21,852,25.16,12,53.6,71,7,44.5,0.0098338532751052,2.5308454018553E+17,8.4051338879396,2.16,114,||||,
08/01/2009,06:50,1023,30.21,852,25.16,12.1,53.7,70,6.8,44.3,0.009740185358054,2.5061237860279E+17,8.3230314842118,2.291,123.4,||||,
08/01/2009,06:55,1023,30.21,852,25.16,12.1,53.8,70,6.9,44.4,0.0097798394837596,2.5159738527076E+17,8.3557443196887,1.968,138.9,||||,
08/01/2009,07:00,1023,30.21,852,25.16,12.2,54,69,6.8,44.2,0.0096948229455537,2.4933157730958E+17,8.2804950797939,2.118,122.2,||||,
08/01/2009,07:05,1023,30.21,852,25.16,12.3,54.2,69,6.9,44.4,0.0097716699010217,2.5120229231645E+17,8.342622976217,2.117,139,||||,
08/01/2009,07:10,1023,30.21,852,25.16,12.1,53.9,70,6.9,44.4,0.0097717771374324,2.5137234886236E+17,8.3482706860131,2.504,153.9,||||,
08/01/2009,07:15,1023,30.21,852,25.16,12.1,53.7,70,6.9,44.3,0.0097626084273011,2.5121574064931E+17,8.3430696057826,2.324,150.3,||||,
08/01/2009,07:20,1023,30.21,852,25.16,12,53.6,70,6.8,44.3,0.0097368997921112,2.5058934049356E+17,8.3222663707345,2.285,160.1,||||,
08/01/2009,07:25,1023,30.21,852,25.16,11.9,53.5,70,6.7,44.1,0.0096718832397962,2.4898592281879E+17,8.2690156260433,2.06,144.5,||||,
08/01/2009,07:30,1023,30.21,852,25.16,11.9,53.4,70,6.7,44.1,0.0096591287399003,2.4867502623826E+17,8.2586905094527,1.957,126.4,||||,
08/01/2009,07:35,1023,30.21,852,25.16,11.9,53.4,70,6.7,44,0.0096527570319775,2.4851970427276E+17,8.253532146501,2.085,130,||||,
08/01/2009,07:40,1023,30.21,852,25.16,11.9,53.5,70,6.6,43.9,0.0096120898573989,2.4743796590315E+17,8.2176067761814,1.936,125.7,||||,
08/01/2009,07:45,1023,30.21,852,25.16,11.9,53.4,70,6.7,44,0.0096453692972509,2.4832078830914E+17,8.2469259930575,1.529,126.7,||||,
08/01/2009,07:50,1023,30.21,852,25.16,11.9,53.5,70,6.6,43.8,0.0095781954819179,2.4657409336699E+17,8.1889168991814,1.661,117.2,||||,
08/01/2009,07:55,1023,30.21,852,25.16,12,53.5,69,6.6,43.8,0.0095737010417004,2.4643245878975E+17,8.1842131050105,1.534,133.3,||||,
08/01/2009,08:00,1023,30.21,852,25.16,12,53.7,69,6.6,43.8,0.009570839509183,2.4629833034344E+17,8.1797585952702,1.525,136.7,||||,
08/01/2009,08:05,1023,30.21,852,25.16,12,53.7,69,6.5,43.8,0.0095493947215865,2.4573784798362E+17,8.1611445413548,1.736,139.1,||||,
08/01/2009,08:10,1023,30.21,852,25.16,11.9,53.4,70,6.7,44,0.0096326477214111,2.4801067093669E+17,8.2366267545717,2.118,136.3,||||,
08/01/2009,08:15,1023,30.21,852,25.16,11.8,53.2,69,6.4,43.5,0.0094606282223539,2.4367574180397E+17,8.0926603956289,2.209,118.5,||||,
08/01/2009,08:20,1023,30.21,852,25.16,12,53.7,68,6.5,43.6,0.0094973350179518,2.4440674774553E+17,8.1169376699624,2.229,123,||||,
08/01/2009,08:25,1023,30.21,852,25.16,12.1,53.8,68,6.4,43.5,0.0094381458309715,2.428239553695E+17,8.0643719074407,2.072,135.9,||||,
08/01/2009,08:30,1023,30.21,852,25.16,12.1,53.8,69,6.7,44,0.0096485326069498,2.4823677161704E+17,8.244135733544,2.236,155.8,||||,
08/01/2009,08:35,1023,30.21,852,25.16,11.9,53.4,69,6.4,43.5,0.0094541130444238,2.4339688109446E+17,8.0833992151638,2.438,158.2,||||,
08/01/2009,08:40,1023,30.21,852,25.16,12.2,53.9,66,6.1,43,0.0092844001284621,2.388097930657E+17,7.9310584636933,2.427,153.7,||||,
08/01/2009,08:45,1023,30.21,852,25.16,12.7,54.8,65,6.3,43.3,0.0093634475219593,2.4041328917214E+17,7.9843118131611,2.667,154.6,||||,
08/01/2009,08:50,1023,30.21,852,25.16,12.8,55,65,6.4,43.5,0.0094585389724233,2.4276989589246E+17,8.0625765502761,2.949,163.2,||||,
08/01/2009,08:55,1023,30.21,852,25.16,12.6,54.7,66,6.5,43.7,0.0095174568218706,2.444360037396E+17,8.1179092842183,3.169,156.2,||||,
08/01/2009,09:00,1023,30.21,852,25.16,12.2,53.9,69,6.8,44.2,0.009693902796757,2.4933412549815E+17,8.2805797071128,2.458,164.7,||||,
08/01/2009,09:05,1023,30.21,852,25.16,11.6,52.9,71,6.6,43.8,0.0095711585599307,2.4667848753761E+17,8.1923839105625,2.306,158.5,||||,
08/01/2009,09:10,1023,30.21,852,25.16,11.4,52.4,71,6.3,43.4,0.009414022388863,2.4284180643933E+17,8.0649647553162,2.005,153.8,||||,
08/01/2009,09:15,1023,30.21,852,25.16,11.5,52.6,71,6.4,43.5,0.0094428123033006,2.4349032010738E+17,8.0865023972601,1.285,146.2,||||,
08/01/2009,09:20,1023,30.21,852,25.16,11.5,52.7,72,6.6,43.9,0.0095947288648354,2.4736415108998E+17,8.2151553289808,1.766,134.2,||||,
08/01/2009,09:25,1023,30.21,852,25.16,11.4,52.4,71,6.4,43.5,0.0094405407617894,2.4352586786592E+17,8.0876829658946,1.897,133.6,||||,
08/01/2009,09:30,1023,30.21,852,25.16,11.3,52.3,72,6.4,43.5,0.0094433541089892,2.4366695822802E+17,8.0923686862583,2.079,130.1,||||,
08/01/2009,09:35,1023,30.21,852,25.16,10.9,51.6,74,6.4,43.5,0.009446026330928,2.4407058200724E+17,8.1057733450426,1.693,119.5,||||,
08/01/2009,09:40,1023,30.21,852,25.16,10.7,51.2,73,6.2,43.1,0.0093145865340421,2.4083548805312E+17,7.9983333654827,2.125,118.4,||||,
08/01/2009,09:45,1023,30.21,852,25.16,10.6,51,74,6.1,43,0.0092719462339108,2.3984284082328E+17,7.9653667810195,2.077,121.3,||||,
08/01/2009,09:50,1023,30.21,852,25.16,10.5,50.9,73,5.9,42.7,0.0091594057084162,2.3696509889571E+17,7.8697947394462,2.173,125.7,||||,
08/01/2009,09:55,1023,30.21,852,25.16,10.6,51.1,73,6,42.9,0.0092394923452409,2.3894438221471E+17,7.9355282737277,2.033,139.8,||||,
08/01/2009,10:00,1023,30.21,852,25.16,10.5,50.9,73,6,42.8,0.0092034507434614,2.38112992176E+17,7.9079171656633,1.855,127.8,||||,
08/01/2009,10:05,1023,30.21,852,25.16,10.7,51.2,73,6,42.8,0.0092134672503715,2.3823776133969E+17,7.9120608463683,1.803,127.9,||||,
08/01/2009,10:10,1023,30.21,852,25.16,10.7,51.3,73,6.1,42.9,0.0092446033970042,2.3901760169797E+17,7.9379599495605,1.29,114.1,||||,
08/01/2009,10:15,1023,30.21,852,25.16,10.9,51.7,71,5.9,42.7,0.0091612229712612,2.3666171389195E+17,7.8597190881469,1.797,111.4,||||,
08/01/2009,10:20,1023,30.21,852,25.16,11,51.8,71,6,42.9,0.0092373708394174,2.3859524612923E+17,7.923933193517,1.403,116.9,||||,
08/01/2009,10:25,1023,30.21,852,25.16,11.1,52,70,5.8,42.4,0.009082116972886,2.3446960958992E+17,7.7869176039416,2.136,101.9,||||,
08/01/2009,10:30,1023,30.21,852,25.16,11.3,52.4,70,6.1,42.9,0.0092563743718751,2.3880033801701E+17,7.9307444541924,1.958,103.9,||||,
08/01/2009,10:35,1023,30.21,852,25.16,11.1,51.9,71,6.1,42.9,0.0092468655836764,2.3875645845168E+17,7.9292871797919,1.602,113.7,||||,
08/01/2009,10:40,1023,30.21,852,25.16,10.9,51.7,71,6,42.7,0.009187029233152,2.3732836660714E+17,7.8818591419163,1.635,121.2,||||,
08/01/2009,10:45,1023,30.21,852,25.16,10.8,51.5,73,6.2,43.1,0.0093249849986584,2.4098548537979E+17,8.0033148930487,2.093,140.2,||||,
08/01/2009,10:50,1023,30.21,852,25.16,10.5,50.8,73,5.9,42.6,0.0091539021345467,2.368644646686E+17,7.8664525987056,2.072,126.6,||||,
08/01/2009,10:55,1023,30.21,852,25.16,10.6,51,73,5.9,42.7,0.0091583487543452,2.3688764928605E+17,7.8672225778348,1.777,118.6,||||,
08/01/2009,11:00,1023,30.21,852,25.16,10.8,51.5,71,5.8,42.5,0.0091011711883258,2.3520975014283E+17,7.8114982458037,2.19,103.7,||||,
08/01/2009,11:05,1023,30.21,852,25.16,11.3,52.3,69,5.9,42.6,0.0091405359472885,2.358616309697E+17,7.833147713704,2.205,107.3,||||,
08/01/2009,11:10,1023,30.21,852,25.16,11.4,52.4,70,6,42.9,0.0092318587587151,2.381343879566E+17,7.9086277361332,1.98,121.2,||||,
08/01/2009,11:15,1023,30.21,852,25.16,11.3,52.3,69,5.9,42.7,0.009158740702113,2.3630645898707E+17,7.8479207971977,1.756,114.5,||||,
08/01/2009,11:20,1023,30.21,852,25.16,11.3,52.4,69,6,42.8,0.0092002773683479,2.3734477750034E+17,7.8824041604089,1.767,124.1,||||,
08/01/2009,11:25,1023,30.21,852,25.16,11.3,52.3,69,6,42.7,0.0091759092138834,2.3674942711495E+17,7.8626321123186,2.122,123.1,||||,
08/01/2009,11:30,1023,30.21,852,25.16,11.3,52.3,70,6.1,42.9,0.0092455184782142,2.3856220351654E+17,7.9228358227194,1.834,128.3,||||,
08/01/2009,11:35,1022,30.18,852,25.16,11.1,51.9,71,6.1,42.9,0.0092407250059399,2.3860630197972E+17,7.9243003668874,2.036,138.5,||||,
08/01/2009,11:40,1022,30.18,852,25.16,11,51.8,72,6.1,43,0.0092817366526698,2.3971587554979E+17,7.9611501658046,2.238,117.6,||||,
08/01/2009,11:45,1022,30.18,852,25.16,10.7,51.3,73,6.1,43,0.0092692710789599,2.3962161293673E+17,7.958019631309,2.41,125.9,||||,
08/01/2009,11:50,1023,30.21,852,25.16,10.7,51.2,72,5.9,42.7,0.009175447440535,2.3725466191187E+17,7.8794113518165,2.111,124.5,||||,
08/01/2009,11:55,1023,30.21,852,25.16,10.8,51.5,72,5.9,42.6,0.0091462827081169,2.3638393196706E+17,7.850493734956,2.4,139,||||,
08/01/2009,12:00,1023,30.21,852,25.16,11,51.8,71,6,42.8,0.0092107959138367,2.3789208788672E+17,7.9005807628689,2.283,136.1,||||,
08/01/2009,12:05,1023,30.21,852,25.16,11,51.8,71,6,42.7,0.0091787831530135,2.3707362067139E+17,7.8733988317931,2.526,129.7,||||,
08/01/2009,12:10,1023,30.21,852,25.16,11,51.8,71,6.1,43,0.0092619635895583,2.3919678650399E+17,7.9439108159555,2.295,119.5,||||,
08/01/2009,12:15,1023,30.21,852,25.16,11,51.8,71,6,42.8,0.0091971039005558,2.3752173897946E+17,7.8882811883928,2.072,114.7,||||,
08/01/2009,12:20,1023,30.21,852,25.16,11.2,52.1,69,5.8,42.5,0.0091031446810054,2.3497114518067E+17,7.8035739899333,2.091,107.9,||||,
08/01/2009,12:25,1023,30.21,852,25.16,11.2,52.2,71,6.2,43.1,0.0093262514263599,2.4067920498743E+17,7.9931430836479,1.957,140.7,||||,
08/01/2009,12:30,1023,30.21,852,25.16,10.8,51.5,72,6.1,43,0.0092799232705289,2.3981251093516E+17,7.9643595019094,2.118,149.2,||||,
08/01/2009,12:35,1023,30.21,852,25.16,10.7,51.3,73,6.1,43,0.009263098740952,2.3947048603059E+17,7.9530005895323,2.049,132.6,||||,
08/01/2009,12:40,1023,30.21,852,25.16,10.8,51.5,72,6,42.8,0.0092030178290605,2.378251144357E+17,7.8983565226118,1.957,149.3,||||,
08/01/2009,12:45,1023,30.21,852,25.16,11,51.8,71,6,42.8,0.0092046753480855,2.3774237559571E+17,7.8956087015584,1.99,135.4,||||,
08/01/2009,12:50,1023,30.21,852,25.16,11.2,52.1,70,6,42.8,0.0091913744282892,2.3725688363901E+17,7.879485137098,2.24,122,||||,
08/01/2009,12:55,1023,30.21,852,25.16,11.4,52.5,69,6,42.8,0.0092175319350367,2.3774811691332E+17,7.8957993751693,2.133,148.2,||||,
08/01/2009,13:00,1023,30.21,852,25.16,11.6,52.9,68,6,42.8,0.0092072244576045,2.3728210921555E+17,7.8803228980615,2.038,131.5,||||,
08/01/2009,13:05,1023,30.21,852,25.16,11.9,53.4,68,6.1,43,0.0092843599624329,2.3905173274166E+17,7.9390934679954,1.699,137.4,||||,
08/01/2009,13:10,1023,30.21,852,25.16,12.1,53.8,67,6.2,43.2,0.0093431647678656,2.4036343639919E+17,7.9826561639023,2.192,137.5,||||,
08/01/2009,13:15,1023,30.21,852,25.16,12.3,54.1,67,6.3,43.3,0.0093738919133287,2.4102719047267E+17,8.0046999515324,1.923,136.7,||||,
08/01/2009,13:20,1023,30.21,852,25.16,12.5,54.6,65,6.2,43.1,0.0093047025076388,2.3903040859125E+17,7.9383852764201,1.195,131.7,||||,
08/01/2009,13:25,1023,30.21,852,25.16,12.7,54.9,65,6.3,43.4,0.0094043592895155,2.4142149674392E+17,8.0177951686494,1.584,139.3,||||,
08/01/2009,13:30,1023,30.21,852,25.16,12.9,55.2,64,6.2,43.2,0.0093508328428757,2.3991313339468E+17,7.9677012518393,1.611,132.5,||||,
08/01/2009,13:35,1023,30.21,852,25.16,13,55.4,65,6.7,44,0.0096316172194285,2.4701355500769E+17,8.2035117611435,2.06,145.6,||||,
08/01/2009,13:40,1023,30.21,852,25.16,12.9,55.2,65,6.5,43.6,0.0094954118323607,2.4363961356077E+17,8.0914605486489,1.723,136.5,||||,
08/01/2009,13:45,1023,30.21,852,25.16,13.4,56,63,6.5,43.7,0.0094985735293147,2.4331241055235E+17,8.0805938829396,1.005,121.4,||||,
08/01/2009,13:50,1023,30.21,852,25.16,13.7,56.7,63,6.9,44.4,0.0097829322506265,2.5027323727932E+17,8.3117683377998,0.611,134.9,||||,
08/01/2009,13:55,1023,30.21,852,25.16,13.5,56.3,65,7.2,44.9,0.0099660577319321,2.5515374747802E+17,8.4738538671313,0.822,116.5,||||,
08/01/2009,14:00,1023,30.21,852,25.16,13.5,56.3,64,6.9,44.5,0.0097937617700745,2.5073383189961E+17,8.3270650424063,0.884,108.7,||||,
